postalCode	placeName	adminName1	latitude	longitude
03230	Chézy	Auvergne	46.6112	3.4675
03230	Gannay-sur-Loire	Auvergne	46.7312	3.6126
03230	Paray-le-Frésil	Auvergne	46.6552	3.6117
03230	Beaulon	Auvergne	46.6018	3.6726
03230	Thiel-sur-Acolin	Auvergne	46.5234	3.5808
03230	Lusigny	Auvergne	46.5885	3.49
03240	Bureau de Poste de Treban	Auvergne	46.4046	3.174
03240	Cressanges	Auvergne	46.4458	3.1609
03240	Bureau de Poste de Cressanges	Auvergne	46.4455	3.1608
03240	Le Montet	Auvergne	46.4089	3.0552
03240	Tronget	Auvergne	46.4218	3.0682
03240	Bureau de Poste de Le Montet	Auvergne	46.4091	3.0562
03240	Saint-Sornin	Auvergne	46.4101	3.016
03240	Treban	Auvergne	46.4	3.1667
03240	Rocles	Auvergne	46.4235	3.0314
03240	Le Theil	Auvergne	46.3544	3.1334
03240	Bureau de Poste de Tronget	Auvergne	46.4219	3.0678
03240	Deux-Chaises	Auvergne	46.3797	3.0389
03250	Saint-Nicolas-des-Biefs	Auvergne	46.0609	3.7816
03250	La Guillermie	Auvergne	45.9824	3.6395
03250	Bureau de Poste de Le Mayet De Montagne	Auvergne	46.0714	3.6675
03250	Nizerolles	Auvergne	46.0981	3.6382
03250	Bureau de Poste de Ferrieres Sur Sichon	Auvergne	46.0252	3.6495
03250	Le Mayet-de-Montagne	Auvergne	46.0725	3.6665
03250	Laprugne	Auvergne	45.9862	3.7424
03250	Lavoine	Auvergne	45.979	3.6988
03250	Arronnes	Auvergne	46.0599	3.5691
03250	Saint-Clément	Auvergne	46.0625	3.7052
03250	Ferrières-sur-Sichon	Auvergne	46.0242	3.6478
03250	Châtel-Montagne	Auvergne	46.1136	3.6822
03250	La Chabanne	Auvergne	46.023	3.7528
03260	Marcenat	Auvergne	46.2338	3.3979
03260	Bureau de Poste de Saint Germain Des Fosses	Auvergne	46.2073	3.4339
03260	Saint-Germain-des-Fossés	Auvergne	46.2021	3.4325
03260	Billy	Auvergne	46.2369	3.4313
03260	Saint-Félix	Auvergne	46.2288	3.4818
03260	Magnet	Auvergne	46.2135	3.504
03260	Seuillet	Auvergne	46.2009	3.4738
03270	Bureau de Poste de Saint Yorre	Auvergne	46.0667	3.4633
03270	Saint-Yorre	Auvergne	46.0606	3.4681
03270	Mariol	Auvergne	46.0214	3.5007
03270	Hauterive	Auvergne	46.09	3.4459
03270	Busset	Auvergne	46.063	3.5112
03290	Dompierre-sur-Besbre	Auvergne	46.5196	3.6991
03290	Bureau de Poste de Dompierre Sur Besbre	Auvergne	46.5225	3.6806
03290	Diou	Auvergne	46.5333	3.75
03290	Bureau de Poste de Diou	Auvergne	46.5315	3.7496
03290	Saint-Pourçain-sur-Besbre	Auvergne	46.4761	3.6366
03300	Bureau de Poste de Cusset	Auvergne	46.1341	3.4555
03300	La Chapelle	Auvergne	46.0916	3.5724
03300	Creuzier-le-Vieux	Auvergne	46.1625	3.4331
03300	Cusset	Auvergne	46.13	3.4596
03300	Molles	Auvergne	46.111	3.5615
03300	Bost	Auvergne	46.1796	3.5176
03300	Creuzier-le-Neuf	Auvergne	46.1806	3.4461
03300	Saint-Étienne-de-Vicq	Auvergne	46.1777	3.5341
03310	Bureau de Poste de Durdat Larequille	Auvergne	46.2517	2.7013
03310	Villebret	Auvergne	46.2668	2.6383
03310	Bureau de Poste de Neris Les Bains	Auvergne	46.286	2.6625
03310	Saint-Genest	Auvergne	46.2667	2.6
03310	Néris-les-Bains	Auvergne	46.2869	2.6587
03310	Durdat-Larequille	Auvergne	46.2517	2.7011
03320	Neure	Auvergne	46.7467	2.9816
03320	Bureau de Poste de Le Veurdre	Auvergne	46.7555	3.0393
03320	Limoise	Auvergne	46.676	3.0519
03320	Bureau de Poste de Pouzy Mesangy	Auvergne	46.7089	3.0042
03320	Bureau de Poste de Couleuvre	Auvergne	46.6715	2.9064
03320	Bureau de Poste de Lurcy Levis	Auvergne	46.7309	2.9391
03320	Château-sur-Allier	Auvergne	46.7654	3.029
03320	Le Veurdre	Auvergne	46.756	3.0404
03320	Pouzy-Mésangy	Auvergne	46.7086	3.0043
03320	Lurcy-Lévis	Auvergne	46.7306	2.9388
03320	Couleuvre	Auvergne	46.6722	2.9073
03330	Bureau de Poste de Bellenaves	Auvergne	46.1986	3.0794
03330	Échassières	Auvergne	46.1844	2.9346
03330	Valignat	Auvergne	46.1767	3.0754
03330	Coutansouze	Auvergne	46.2162	3.0057
03330	Chirat-l'Église	Auvergne	46.2443	3.0344
03330	Naves	Auvergne	46.1761	3.109
03330	Louroux-de-Bouble	Auvergne	46.2262	2.9797
03330	Bellenaves	Auvergne	46.1998	3.0821
03340	Bessay-sur-Allier	Auvergne	46.4435	3.3625
03340	Neuilly-le-Réal	Auvergne	46.4647	3.4316
03340	Bureau de Poste de Neuilly Le Real	Auvergne	46.4646	3.4323
03340	Montbeugny	Auvergne	46.5293	3.488
03340	Bureau de Poste de Bessay Sur Allier	Auvergne	46.4411	3.3613
03340	Chapeau	Auvergne	46.4896	3.5232
03340	Gouise	Auvergne	46.4117	3.4296
03340	Saint-Gérand-de-Vaux	Auvergne	46.3813	3.4004
03340	Mercy	Auvergne	46.46	3.5191
03340	La Ferté-Hauterive	Auvergne	46.397	3.3418
03350	Le Brethon	Auvergne	46.5705	2.7175
03350	Bureau de Poste de Cerilly	Auvergne	46.617	2.8215
03350	Cérilly	Auvergne	46.6179	2.8202
03350	Louroux-Bourbonnais	Auvergne	46.5334	2.8389
03350	Le Vilhain	Auvergne	46.5617	2.7972
03350	Theneuille	Auvergne	46.584	2.8635
03360	Vitray	Auvergne	46.6104	2.6624
03360	Lételon	Auvergne	46.65	2.5833
03360	Valigny	Auvergne	46.7124	2.8177
03360	Urçay	Auvergne	46.6257	2.5892
03360	Bureau de Poste de Saint Bonnet Troncais	Auvergne	46.6599	2.6944
03360	Isle-et-Bardais	Auvergne	46.6883	2.7929
03360	Bureau de Poste de Ainay Le Chateau	Auvergne	46.7117	2.6925
03360	Meaulne	Auvergne	46.5982	2.6147
03360	Saint-Bonnet-Tronçais	Auvergne	46.6607	2.693
03360	Ainay-le-Château	Auvergne	46.7114	2.6925
03360	Braize	Auvergne	46.6667	2.65
03370	Bureau de Poste de Saint Desire Courcais	Auvergne	46.4977	2.4308
03370	Saint-Désiré	Auvergne	46.4983	2.431
03370	Viplaix	Auvergne	46.4611	2.3793
03370	Chambérat	Auvergne	46.4193	2.4144
03370	Chazemais	Auvergne	46.4833	2.524
03370	Mesples	Auvergne	46.4333	2.3587
03370	Courçais	Auvergne	46.471	2.4358
03370	Saint-Éloy-d'Allier	Auvergne	46.4874	2.363
03370	Saint-Palais	Auvergne	46.4386	2.2998
03370	Saint-Sauvier	Auvergne	46.3861	2.3316
03380	Bureau de Poste de Huriel	Auvergne	46.373	2.474
03380	Archignat	Auvergne	46.3719	2.426
03380	Bureau de Poste de La Chapelaude	Auvergne	46.4198	2.5049
03380	Saint-Martinien	Auvergne	46.3333	2.4667
03380	Huriel	Auvergne	46.3737	2.4779
03380	Treignat	Auvergne	46.3489	2.3405
03380	La Chapelaude	Auvergne	46.4222	2.5024
03380	Lamaids	Auvergne	46.3	2.4333
03380	Quinssaines	Auvergne	46.3333	2.5167
03390	Sazeret	Auvergne	46.3375	2.9566
03390	Bureau de Poste de Montmarault	Auvergne	46.3172	2.9498
03390	Saint-Marcel-en-Murat	Auvergne	46.3211	3.0085
03390	Montmarault	Auvergne	46.3167	2.9561
03390	Vernusse	Auvergne	46.2691	2.9772
03390	Chappes	Auvergne	46.3878	2.9266
03390	Saint-Priest-en-Murat	Auvergne	46.3498	2.912
03390	Blomard	Auvergne	46.2897	2.9782
03390	Murat	Auvergne	46.4025	2.9113
03390	Saint-Bonnet-de-Four	Auvergne	46.3129	2.91
03390	Beaune-d'Allier	Auvergne	46.2833	2.8833
03400	Toulon-sur-Allier	Auvergne	46.5184	3.3599
03400	Saint-Ennemond	Auvergne	46.676	3.4225
03400	Yzeure	Auvergne	46.5644	3.3549
03400	Bureau de Poste de Yzeure	Auvergne	46.5654	3.3544
03400	Bureau de Poste de Yzeure Bataillots	Auvergne	46.5592	3.3415
03400	Gennetines	Auvergne	46.637	3.4107
03410	Prémilhat	Auvergne	46.3167	2.5333
03410	Bureau de Poste de Domerat	Auvergne	46.3622	2.5338
03410	Lignerolles	Auvergne	46.2833	2.5667
03410	Domérat	Auvergne	46.3606	2.5343
03410	Saint-Victor	Auvergne	46.3947	2.6086
03410	Teillet-Argenty	Auvergne	46.2596	2.5119
03420	Arpheuilles-Saint-Priest	Auvergne	46.2243	2.679
03420	Ronnet	Auvergne	46.2046	2.6996
03420	Bureau de Poste de Marcillat En Combraille	Auvergne	46.1663	2.6343
03420	Mazirat	Auvergne	46.2333	2.5333
03420	Saint-Fargeol	Auvergne	46.1384	2.6287
03420	La Petite-Marche	Auvergne	46.2	2.5667
03420	Sainte-Thérence	Auvergne	46.2333	2.55
03420	Marcillat-en-Combraille	Auvergne	46.1671	2.6346
03420	Saint-Marcel-en-Marcillat	Auvergne	46.15	2.5833
03420	Terjat	Auvergne	46.2	2.6167
03430	Bureau de Poste de Cosne D Allier	Auvergne	46.4746	2.832
03430	Cosne-d'Allier	Auvergne	46.4754	2.8316
03430	Bureau de Poste de Villefranche D Allier	Auvergne	46.403	2.8538
03430	Villefranche-d'Allier	Auvergne	46.3971	2.8568
03430	Sauvagny	Auvergne	46.4448	2.8202
03430	Tortezais	Auvergne	46.4534	2.8579
03430	Vieure	Auvergne	46.5013	2.8689
03440	Chavenon	Auvergne	46.4141	2.9461
03440	Buxières-les-Mines	Auvergne	46.4689	2.9614
03440	Bureau de Poste de Buxieres Les Mines	Auvergne	46.4679	2.9599
03440	Saint-Hilaire	Auvergne	46.4936	3.0218
03440	Bureau de Poste de Saint Hilaire	Auvergne	46.494	3.0217
03450	Vicq	Auvergne	46.1473	3.0922
03450	Sussat	Auvergne	46.153	3.0643
03450	Bureau de Poste de Ebreuil	Auvergne	46.1153	3.0872
03450	Lalizolle	Auvergne	46.1566	3.002
03450	Chouvigny	Auvergne	46.1245	2.9923
03450	Ébreuil	Auvergne	46.1163	3.0877
03450	Nades	Auvergne	46.1592	2.9694
03450	Veauce	Auvergne	46.1663	3.0565
03460	Bureau de Poste de Villeneuve Sur Allier	Auvergne	46.6607	3.247
03460	Aurouer	Auvergne	46.6878	3.2997
03460	Trévol	Auvergne	46.6289	3.3046
03460	Bagneux	Auvergne	46.6576	3.2049
03460	Villeneuve-sur-Allier	Auvergne	46.6611	3.2485
03460	Aubigny	Auvergne	46.6832	3.1601
03470	Pierrefitte-sur-Loire	Auvergne	46.5066	3.8109
03470	Saligny-sur-Roudon	Auvergne	46.4687	3.7493
03470	Monétay-sur-Loire	Auvergne	46.4301	3.8165
03470	Coulanges	Auvergne	46.4856	3.859
03500	Bureau de Poste de Saint Pourcain Sur Sioule	Auvergne	46.3084	3.2936
03500	Cesset	Auvergne	46.2953	3.216
03500	Monétay-sur-Allier	Auvergne	46.3811	3.2997
03500	Bayet	Auvergne	46.2494	3.2696
03500	Châtel-de-Neuvre	Auvergne	46.4062	3.3123
03500	Meillard	Auvergne	46.3902	3.236
03500	Contigny	Auvergne	46.3528	3.3043
03500	Bransat	Auvergne	46.3204	3.2294
03500	Paray-sous-Briailles	Auvergne	46.3	3.3667
03500	Verneuil-en-Bourbonnais	Auvergne	46.346	3.2513
03500	Saint-Pourçain-sur-Sioule	Auvergne	46.3093	3.2879
03500	Saulcet	Auvergne	46.3248	3.2662
03500	Loriges	Auvergne	46.2684	3.3483
03500	Laféline	Auvergne	46.35	3.1667
03500	Montord	Auvergne	46.2938	3.2307
03500	Louchy-Montfand	Auvergne	46.3107	3.2521
03510	Bureau de Poste de Molinet	Auvergne	46.466	3.9365
03510	Molinet	Auvergne	46.4684	3.9416
03510	Chassenard	Auvergne	46.4376	3.9788
03600	Bureau de Poste de Commentry	Auvergne	46.2882	2.7435
03600	Colombier	Auvergne	46.2739	2.794
03600	La Celle	Auvergne	46.2288	2.785
03600	Commentry	Auvergne	46.2921	2.7416
03600	Hyds	Auvergne	46.285	2.8315
03600	Louroux-de-Beaune	Auvergne	46.293	2.854
03600	Malicorne	Auvergne	46.3013	2.7813
03630	Bureau de Poste de Desertines	Auvergne	46.3551	2.6181
03630	Désertines	Auvergne	46.3552	2.6207
03700	Bureau de Poste de Bellerive Sur Allier	Auvergne	46.1175	3.409
03700	Bureau de Poste de Bellerive Navarre	Auvergne	46.112	3.4164
03700	Serbannes	Auvergne	46.0971	3.3615
03700	Bellerive-sur-Allier	Auvergne	46.1163	3.4034
03700	Brugheas	Auvergne	46.077	3.3675
03800	Bègues	Auvergne	46.1272	3.1557
03800	Mazerier	Auvergne	46.1249	3.1898
03800	Bureau de Poste de Gannat	Auvergne	46.0997	3.2018
03800	Saint-Bonnet-de-Rochefort	Auvergne	46.1465	3.1379
03800	Charmes	Auvergne	46.0765	3.252
03800	Biozat	Auvergne	46.0761	3.2734
03800	Saulzet	Auvergne	46.1363	3.2207
03800	Gannat	Auvergne	46.1002	3.1989
03800	Poëzat	Auvergne	46.0771	3.2234
03800	Saint-Priest-d'Andelot	Auvergne	46.0721	3.1692
03800	Jenzat	Auvergne	46.1596	3.197
03800	Le Mayet-d'École	Auvergne	46.17	3.2426
03800	Monteignet-sur-l'Andelot	Auvergne	46.1229	3.2525
04000	Digne-les-Bains	Provence-Alpes-Côte d'Azur	44.0925	6.232
04000	La Robine-sur-Galabre	Provence-Alpes-Côte d'Azur	44.1667	6.2167
04000	Bureau de Poste de Digne	Provence-Alpes-Côte d'Azur	44.0912	6.2331
04000	Entrages	Provence-Alpes-Côte d'Azur	44.0461	6.2666
04000	Bureau de Poste de Digne Tivoli	Provence-Alpes-Côte d'Azur	44.0866	6.2143
04000	La Javie	Provence-Alpes-Côte d'Azur	44.1667	6.35
04100	Manosque	Provence-Alpes-Côte d'Azur	43.8288	5.7869
04100	Bureau de Poste de Manosque	Provence-Alpes-Côte d'Azur	43.8324	5.7854
04110	Aubenas-les-Alpes	Provence-Alpes-Côte d'Azur	43.9323	5.6794
04110	Bureau de Poste de Reillanne	Provence-Alpes-Côte d'Azur	43.8795	5.6602
04110	Sainte-Croix-à-Lauze	Provence-Alpes-Côte d'Azur	43.9078	5.6151
04110	Villemus	Provence-Alpes-Côte d'Azur	43.8577	5.7
04110	Montfuron	Provence-Alpes-Côte d'Azur	43.8347	5.6925
04110	Vachères	Provence-Alpes-Côte d'Azur	43.9322	5.6377
04110	Reillanne	Provence-Alpes-Côte d'Azur	43.8813	5.6574
04110	Oppedette	Provence-Alpes-Côte d'Azur	43.9351	5.5896
04110	Montjustin	Provence-Alpes-Côte d'Azur	43.8483	5.6332
04120	Demandolx	Provence-Alpes-Côte d'Azur	43.8681	6.5778
04120	La Palud-sur-Verdon	Provence-Alpes-Côte d'Azur	43.7833	6.3333
04120	La Garde	Provence-Alpes-Côte d'Azur	43.829	6.5519
04120	Bureau de Poste de Castellane	Provence-Alpes-Côte d'Azur	43.8461	6.5133
04120	Peyroules	Provence-Alpes-Côte d'Azur	43.8098	6.6221
04120	Bureau de Poste de La Palud Sur Verdon	Provence-Alpes-Côte d'Azur	43.7795	6.3418
04120	Castellane	Provence-Alpes-Côte d'Azur	43.85	6.5167
04120	Rougon	Provence-Alpes-Côte d'Azur	43.7981	6.4023
04120	Soleilhas	Provence-Alpes-Côte d'Azur	43.8551	6.6454
04130	Bureau de Poste de Volx	Provence-Alpes-Côte d'Azur	43.8733	5.8421
04130	Volx	Provence-Alpes-Côte d'Azur	43.8738	5.8413
04140	Verdaches	Provence-Alpes-Côte d'Azur	44.2637	6.3408
04140	Saint-Martin-lès-Seyne	Provence-Alpes-Côte d'Azur	44.3833	6.25
04140	Bureau de Poste de Seyne Les Alpes	Provence-Alpes-Côte d'Azur	44.3522	6.3565
04140	Seyne	Provence-Alpes-Côte d'Azur	44.3504	6.3563
04140	Auzet	Provence-Alpes-Côte d'Azur	44.2939	6.3147
04140	Selonnet	Provence-Alpes-Côte d'Azur	44.3667	6.3
04140	Montclar	Provence-Alpes-Côte d'Azur	44.4	6.3333
04140	Le Vernet	Provence-Alpes-Côte d'Azur	44.2753	6.391
04140	Barles	Provence-Alpes-Côte d'Azur	44.2653	6.2715
04150	Bureau de Poste de Simiane La Rotonde	Provence-Alpes-Côte d'Azur	43.9804	5.5631
04150	La Rochegiron	Provence-Alpes-Côte d'Azur	44.0778	5.6555
04150	Bureau de Poste de Revest Du Bion	Provence-Alpes-Côte d'Azur	44.0825	5.5491
04150	Redortiers	Provence-Alpes-Côte d'Azur	44.0833	5.65
04150	Bureau de Poste de Banon	Provence-Alpes-Côte d'Azur	44.0371	5.6286
04150	Saumane	Provence-Alpes-Côte d'Azur	44.0913	5.6906
04150	Montsalier	Provence-Alpes-Côte d'Azur	44.0167	5.6
04150	Revest-des-Brousses	Provence-Alpes-Côte d'Azur	43.9716	5.6716
04150	L'Hospitalet	Provence-Alpes-Côte d'Azur	44.0879	5.7016
04150	Revest-du-Bion	Provence-Alpes-Côte d'Azur	44.0819	5.5463
04150	Simiane-la-Rotonde	Provence-Alpes-Côte d'Azur	43.9811	5.5633
04150	Banon	Provence-Alpes-Côte d'Azur	44.0385	5.6291
04160	Bureau de Poste de Chateau Arnoux	Provence-Alpes-Côte d'Azur	44.0933	6.0102
04160	Château-Arnoux-Saint-Auban	Provence-Alpes-Côte d'Azur	44.0931	6.0081
04160	Bureau de Poste de L Escale	Provence-Alpes-Côte d'Azur	44.0848	6.0221
04160	L'Escale	Provence-Alpes-Côte d'Azur	44.0823	6.0236
04170	Bureau de Poste de Saint Andre Les Alpes	Provence-Alpes-Côte d'Azur	43.9656	6.5065
04170	La Mure-Argens	Provence-Alpes-Côte d'Azur	43.9833	6.5167
04170	Allons	Provence-Alpes-Côte d'Azur	43.9768	6.595
04170	Lambruisse	Provence-Alpes-Côte d'Azur	44.047	6.4431
04170	Saint-André-les-Alpes	Provence-Alpes-Côte d'Azur	43.9667	6.5074
04170	Thorame-Haute	Provence-Alpes-Côte d'Azur	44.0979	6.5552
04170	Saint-Julien-du-Verdon	Provence-Alpes-Côte d'Azur	43.9125	6.5397
04170	Angles	Provence-Alpes-Côte d'Azur	43.9413	6.5572
04170	Thorame-Basse	Provence-Alpes-Côte d'Azur	44.0905	6.501
04170	Vergons	Provence-Alpes-Côte d'Azur	43.913	6.5863
04170	Moriez	Provence-Alpes-Côte d'Azur	43.9617	6.4686
04180	Bureau de Poste de Villeneuve	Provence-Alpes-Côte d'Azur	43.893	5.8609
04180	Villeneuve	Provence-Alpes-Côte d'Azur	43.8943	5.8618
04190	Bureau de Poste de Les Mees	Provence-Alpes-Côte d'Azur	44.0296	5.9763
04190	Les Mées	Provence-Alpes-Côte d'Azur	44.0307	5.9768
04200	Saint-Geniez	Provence-Alpes-Côte d'Azur	44.2435	6.056
04200	Châteauneuf-Val-Saint-Donat	Provence-Alpes-Côte d'Azur	44.0906	5.9471
04200	Bureau de Poste de Sisteron	Provence-Alpes-Côte d'Azur	44.1912	5.9446
04200	Aubignosc	Provence-Alpes-Côte d'Azur	44.1292	5.9688
04200	Bureau de Poste de Mison	Provence-Alpes-Côte d'Azur	44.2672	5.8592
04200	Châteauneuf-Miravail	Provence-Alpes-Côte d'Azur	44.1544	5.7049
04200	Bureau de Poste de Peipin	Provence-Alpes-Côte d'Azur	44.1354	5.9558
04200	Authon	Provence-Alpes-Côte d'Azur	44.2382	6.1303
04200	Valernes	Provence-Alpes-Côte d'Azur	44.2616	5.958
04200	Bevons	Provence-Alpes-Côte d'Azur	44.1697	5.8897
04200	Mison	Provence-Alpes-Côte d'Azur	44.2646	5.8408
04200	Valbelle	Provence-Alpes-Côte d'Azur	44.1478	5.8815
04200	Peipin	Provence-Alpes-Côte d'Azur	44.1378	5.9572
04200	Saint-Vincent-sur-Jabron	Provence-Alpes-Côte d'Azur	44.1717	5.7418
04200	Vaumeilh	Provence-Alpes-Côte d'Azur	44.2881	5.9586
04200	Noyers-sur-Jabron	Provence-Alpes-Côte d'Azur	44.1667	5.8355
04200	Sigoyer	Provence-Alpes-Côte d'Azur	44.319	5.9561
04200	Thèze	Provence-Alpes-Côte d'Azur	44.319	5.9221
04200	Entrepierres	Provence-Alpes-Côte d'Azur	44.1972	5.9911
04200	Les Omergues	Provence-Alpes-Côte d'Azur	44.1719	5.6084
04200	Curel	Provence-Alpes-Côte d'Azur	44.1783	5.663
04200	Sisteron	Provence-Alpes-Côte d'Azur	44.1876	5.9462
04210	Bureau de Poste de Valensole	Provence-Alpes-Côte d'Azur	43.8384	5.9885
04210	Brunet	Provence-Alpes-Côte d'Azur	43.8941	6.0299
04210	Valensole	Provence-Alpes-Côte d'Azur	43.838	5.9832
04220	Corbières	Provence-Alpes-Côte d'Azur	43.7617	5.751
04220	Bureau de Poste de Sainte Tulle	Provence-Alpes-Côte d'Azur	43.7868	5.7659
04220	Sainte-Tulle	Provence-Alpes-Côte d'Azur	43.7885	5.7674
04230	Bureau de Poste de Saint Etienne Les Orgues	Provence-Alpes-Côte d'Azur	44.0454	5.7802
04230	Fontienne	Provence-Alpes-Côte d'Azur	44.0098	5.7935
04230	Saint-Étienne-les-Orgues	Provence-Alpes-Côte d'Azur	44.0462	5.7813
04230	Revest-Saint-Martin	Provence-Alpes-Côte d'Azur	44.0265	5.8213
04230	Mallefougasse-Augès	Provence-Alpes-Côte d'Azur	44.0667	5.9
04230	Cruis	Provence-Alpes-Côte d'Azur	44.0664	5.8359
04230	Lardiers	Provence-Alpes-Côte d'Azur	44.0576	5.7122
04230	Ongles	Provence-Alpes-Côte d'Azur	44.0284	5.732
04230	Montlaux	Provence-Alpes-Côte d'Azur	44.0471	5.8446
04240	Bureau de Poste de Annot	Provence-Alpes-Côte d'Azur	43.9673	6.6661
04240	Méailles	Provence-Alpes-Côte d'Azur	44.0227	6.6288
04240	Braux	Provence-Alpes-Côte d'Azur	43.9852	6.696
04240	Ubraye	Provence-Alpes-Côte d'Azur	43.9074	6.6945
04240	Saint-Benoît	Provence-Alpes-Côte d'Azur	43.9647	6.7223
04240	Annot	Provence-Alpes-Côte d'Azur	43.9657	6.6644
04240	Le Fugeret	Provence-Alpes-Côte d'Azur	44.0031	6.6412
04250	Bellaffaire	Provence-Alpes-Côte d'Azur	44.4194	6.1852
04250	Nibles	Provence-Alpes-Côte d'Azur	44.2817	6.0191
04250	Clamensane	Provence-Alpes-Côte d'Azur	44.3229	6.0693
04250	La Motte-du-Caire	Provence-Alpes-Côte d'Azur	44.3445	6.0298
04250	Châteaufort	Provence-Alpes-Côte d'Azur	44.2748	6.0163
04250	Melve	Provence-Alpes-Côte d'Azur	44.3521	5.9915
04250	Bayons	Provence-Alpes-Côte d'Azur	44.3381	6.1631
04250	Gigors	Provence-Alpes-Côte d'Azur	44.4167	6.15
04250	Bureau de Poste de La Motte Du Caire	Provence-Alpes-Côte d'Azur	44.3438	6.0275
04250	Faucon-du-Caire	Provence-Alpes-Côte d'Azur	44.3978	6.0904
04250	Valavoire	Provence-Alpes-Côte d'Azur	44.279	6.0668
04250	Le Caire	Provence-Alpes-Côte d'Azur	44.3689	6.0598
04250	Turriers	Provence-Alpes-Côte d'Azur	44.3994	6.1697
04260	Bureau de Poste de La Foux D Allos	Provence-Alpes-Côte d'Azur	44.2915	6.5688
04260	Allos	Provence-Alpes-Côte d'Azur	44.2411	6.6286
04260	Bureau de Poste de Allos	Provence-Alpes-Côte d'Azur	44.2442	6.6265
04270	Majastres	Provence-Alpes-Côte d'Azur	43.9134	6.2893
04270	Bureau de Poste de Mezel	Provence-Alpes-Côte d'Azur	43.9966	6.1962
04270	Estoublon	Provence-Alpes-Côte d'Azur	43.9419	6.1686
04270	Senez	Provence-Alpes-Côte d'Azur	43.9167	6.4
04270	Châteauredon	Provence-Alpes-Côte d'Azur	44.014	6.2146
04270	Bureau de Poste de Bras D Asse	Provence-Alpes-Côte d'Azur	43.9258	6.125
04270	Beynes	Provence-Alpes-Côte d'Azur	43.99	6.224
04270	Bras-d'Asse	Provence-Alpes-Côte d'Azur	43.9255	6.1246
04270	Saint-Jeannet	Provence-Alpes-Côte d'Azur	43.9514	6.1203
04270	Entrages	Provence-Alpes-Côte d'Azur	44.0461	6.2666
04270	Mézel	Provence-Alpes-Côte d'Azur	43.995	6.1921
04270	Saint-Julien-d'Asse	Provence-Alpes-Côte d'Azur	43.9164	6.0917
04280	Céreste	Provence-Alpes-Côte d'Azur	43.8557	5.5845
04280	Bureau de Poste de Cereste	Provence-Alpes-Côte d'Azur	43.8562	5.5908
04290	Salignac	Provence-Alpes-Côte d'Azur	44.1579	5.9828
04290	Bureau de Poste de Volonne	Provence-Alpes-Côte d'Azur	44.1111	6.0137
04290	Sourribes	Provence-Alpes-Côte d'Azur	44.1483	6.0165
04290	Volonne	Provence-Alpes-Côte d'Azur	44.1104	6.0142
04300	Mane	Provence-Alpes-Côte d'Azur	43.9375	5.7668
04300	Pierrerue	Provence-Alpes-Côte d'Azur	43.9543	5.8345
04300	Bureau de Poste de Forcalquier	Provence-Alpes-Côte d'Azur	43.9595	5.7808
04300	Niozelles	Provence-Alpes-Côte d'Azur	43.9363	5.8381
04300	Bureau de Poste de Dauphin Et Saint Maime	Provence-Alpes-Côte d'Azur	43.903	5.7842
04300	Dauphin	Provence-Alpes-Côte d'Azur	43.898	5.7826
04300	Bureau de Poste de Mane	Provence-Alpes-Côte d'Azur	43.9372	5.7667
04300	Limans	Provence-Alpes-Côte d'Azur	43.9847	5.7302
04300	Saint-Martin-les-Eaux	Provence-Alpes-Côte d'Azur	43.8744	5.7337
04300	Forcalquier	Provence-Alpes-Côte d'Azur	43.9667	5.7833
04300	Saint-Maime	Provence-Alpes-Côte d'Azur	43.9021	5.7991
04300	Sigonce	Provence-Alpes-Côte d'Azur	43.9986	5.841
04310	Bureau de Poste de Peyruis	Provence-Alpes-Côte d'Azur	44.0262	5.9372
04310	Peyruis	Provence-Alpes-Côte d'Azur	44.0296	5.9426
04310	Ganagobie	Provence-Alpes-Côte d'Azur	44.0084	5.9157
04320	Sausses	Provence-Alpes-Côte d'Azur	44.0056	6.7801
04320	Val-de-Chalvagne	Provence-Alpes-Côte d'Azur	43.9167	6.8
04320	Entrevaux	Provence-Alpes-Côte d'Azur	43.9572	6.7968
04320	Bureau de Poste de Entrevaux	Provence-Alpes-Côte d'Azur	43.9487	6.8103
04320	Castellet-lès-Sausses	Provence-Alpes-Côte d'Azur	43.9937	6.76
04330	Bureau de Poste de Barreme	Provence-Alpes-Côte d'Azur	43.9547	6.3693
04330	Tartonne	Provence-Alpes-Côte d'Azur	44.0667	6.3833
04330	Blieux	Provence-Alpes-Côte d'Azur	43.8728	6.3683
04330	Senez	Provence-Alpes-Côte d'Azur	43.9167	6.4
04330	Barrême	Provence-Alpes-Côte d'Azur	43.9524	6.3695
04330	Saint-Jacques	Provence-Alpes-Côte d'Azur	43.9698	6.3741
04330	Saint-Lions	Provence-Alpes-Côte d'Azur	43.9841	6.3976
04330	Clumanc	Provence-Alpes-Côte d'Azur	44.0236	6.4008
04330	Chaudon-Norante	Provence-Alpes-Côte d'Azur	43.9951	6.3319
04340	Méolans-Revel	Provence-Alpes-Côte d'Azur	44.4022	6.5122
04340	Saint-Vincent-les-Forts	Provence-Alpes-Côte d'Azur	44.4431	6.3759
04340	Le Lauzet-Ubaye	Provence-Alpes-Côte d'Azur	44.4333	6.4333
04340	La Bréole	Provence-Alpes-Côte d'Azur	44.4566	6.2958
04350	Bureau de Poste de Malijai	Provence-Alpes-Côte d'Azur	44.0446	6.0305
